Keyword,LeftContext,RightContext
Pompeius,billig nach Kriegsrecht zu behandeln Vor allen Dingen aber ließ,es sich angelegen sein in den neuen römischen Provinzen das
Pompeius,dieser Zeit nicht anders gewesen sein Die Zahl der von,in diesen Landschaften neu gegründeten Städte wird einschließlich der kilikischen
Pompeius,Niederlage erlitt das schönste Siegesdenkmal des trophäenreichen Feldherrn Megalopolis nach,Beinamen genannt an der Grenze von Kappadokien und Kleinarmenien das
Pompeius,Anaitis entstandene und bisher dem Hochpriester derselben eigene Ortschaft der,städtische Form und städtisches Recht gab Diopolis früher Kabeira später
Pompeius,ihrer Bewohner in den neuen Mauerring nur in Nikopolis siedelte,die Invaliden und Bejahrten seiner Armee an die es vorzogen
Pompeius,Mazaka später Käsareia jetzt Kaisarieh und sieben andere Ortschaften von,wiederhergestellt und städtisch eingerichtet In Kilikien und Koilesyrien zählte man
Pompeius,städtisch eingerichtet In Kilikien und Koilesyrien zählte man zwanzig von,angelegte Städte In den von den Juden geräumten Distrikten erhob
Pompeius,Juden geräumten Distrikten erhob sich Gadara in der Dekapolis auf,Befehl aus seinen Trümmern und ward die Stadt Seleukis gegründet
Pompeius,auf dem asiatischen Kontinent zur Verfügung stehenden Domaniallandes muß von,für seine neuen Ansiedlungen verwandt worden sein wogegen auf Kreta
Pompeius,neuen Ansiedlungen verwandt worden sein wogegen auf Kreta um das,sich wenig oder gar nicht kümmerte der römische Domanialbesitz ziemlich
Pompeius,sein scheint Nicht minder wie auf Gründung neuer Ortschaften war,darauf bedacht die bestehenden Gemeinden zu ordnen und zu heben
Pompeius,zu Gunsten des Lucullus die lautere Menge zum Preise des,freigebig waren Pompeius namentlich ließ sich feiern und feierte sich
Pompeius,Lucullus die lautere Menge zum Preise des Pompeius freigebig waren,namentlich ließ sich feiern und feierte sich selbst in einer
Pompeius,allzu überschwenglich scheinen Aber die Römer übertrafen diesmal den Griechen,eigene Triumphalinschriften rechneten 12 Millionen unterworfener Seelen und 1538 eroberte
Pompeius,der am 28 und 29 Sept 593 dem sechsundvierzigsten Geburtstag,des Großen durch die Gassen Roms sich bewegte verherrlicht um
Pompeius,das eigentliche Verdienst der Unterwerfung des Ostens Lucullus zukomme und,nur nach dem Osten gegangen sei um Lucullus zu verdrängen
Pompeius,die eigene Stirn zu flechten Beides war vollständig falsch nicht,sondern Glabrio ward nach Asien gesandt um Lucullus abzulösen und
Pompeius,wie wacker auch Lucullus gefochten es war Tatsache daß als,den Oberbefehl übernahm die Römer all ihre früheren Erfolge wiedereingebüßt
Pompeius,in jene Überschwenglichkeiten noch in diese Verkleinerungen einstimmen Lucullus und,haben indem sie Asien unterwarfen und ordneten sich nicht als
Pompeius,Lucullus nicht gemeine Talente und ein an Verwegenheit grenzendes Selbstvertrauen,militärische Einsicht und eine seltene Zurückhaltung wie denn kaum je
Pompeius,einer so vollkommen freien Stellung so vorsichtig aufgetreten ist wie,im Osten Die glänzendsten Aufgaben trugen von allen Seiten sich
Pompeius,stoßen und das Testament Alexanders in Vollzug zu setzen aber,ist weder nach Pantikapäon noch nach Petra weder nach Ktesiphon
Pompeius,Mäßigung hervorgegangen aus dem strengen Einhalten der erteilten Instruktionen wie,vorzugeben pflegte oder auch aus der Einsicht daß Roms Eroberungen
Pompeius,als die Geschichte es dem talentvollsten Offizier erteilt allein wie,war ist seine Zurückhaltung ohne Zweifel einzig das Resultat des
Pompeius,Vorzüge seines Vorgängers Allerdings sind auch von Lucullus wie von,sehr arge Fehler begangen worden Lucullus erntete deren Früchte selbst
Pompeius,indem sein unbesonnenes Verfahren ihm alle Resultate seiner Siege wiederentriß,überließ es seinen Nachfolgern die Folgen seiner falschen Politik gegen
Pompeius,Asiens erwarb Lucullus ein mehr als fürstliches Vermögen und auch,empfing als Lohn für seine Organisation von dem König von
Pompeius,um die Hälfte ihres bisherigen Betrags Freilich litt Asien schwer,legte an Geld und Kleinodien einen Betrag von 15 Mill
Pompeius,Ära beginnen und fast alle ansehnlicheren Binnenstädte des Pontischen Reiches,als ihren Stifter dankbar verehren Die Einrichtung des römischen Asien
Pompeius,dankbar verehren Die Einrichtung des römischen Asien durch Lucullus und,darf bei all ihren unleugbaren Mängeln eine im ganzen verständige
Pompeius,blieb auch im wesentlichen Friede im Orient bis der von,mit der ihm eigenen Zaghaftigkeit nur angedeutete Gedanke die Landschaften
Pompeius,von Alexandreia der römischen Staatseinnahme selbst nach deren Vermehrung durch,noch ungefähr gleich Die argwöhnische Eifersucht der Oligarchie die weder
Pompeius,des gefürchteten Feldherrn verhältnismäßig ruhig entgegen bei dem Bruch zwischen,und der Demokratie dessen Herannahen auch ihnen nicht entging konnten
Pompeius,Demokraten warteten mit peinlicher Angst und suchten während der durch,Abwesenheit noch vergönnten Frist gegen die drohende Explosion eine Contremine
Pompeius,gegen die Aristokratie zu richten schienen ward im stillen gegen,gerüstet und diese Versuche der Demokratie sich der drohenden Militärdiktatur
Pompeius,betrauen und in ihm und seinem Heer ein Gegengewicht gegen,und dessen Armee zu finden Dazu bedurften sie einer Revolution
Pompeius,die zunächst gegen die nominelle Regierung in der Tat gegen,ging als den designierten Monarchen 24 und um diese Revolution
Pompeius,von der Erlassung der Gabinisch Manilischen Gesetze an bis auf,Rückkehr 688 692 66 62 die Verschwörung in Rom in
Pompeius,Der Anschlag der Demokratie der über den Senat hinweg auf,zielte legte eine Ausgleichung zwischen diesen nahe Die Demokratie aber
Pompeius,diesen nahe Die Demokratie aber indem sie der Diktatur des,die eines ihr genehmeren Mannes entgegenzustellen versuchte erkannte genau genommen
Pompeius,um eine imposante Militärmacht auf die Beine zu bringen während,fern am Kaukasus beschäftigt war Hauptleute und Gemeine waren gedungen
Pompeius,daß Crassus und Caesar den Plan entworfen hatten sich während,Abwesenheit der Militärdiktatur zu bemächtigen daß Ägypten zur Basis dieser
Pompeius,beginnen vor allen Dingen aber von Syrien fern zu bleiben,war unbekümmert um solches Geschwätz im Frühjahr 690 aus Armenien
Pompeius,war so war keine Zeit zu verlieren leicht konnte sonst,eher als Caesar in Ägypten stehen Die Verschwörung von 688
Pompeius,Regiments zu bemächtigen die in der Hauptstadt zurückgebliebenen Kinder des,als Geiseln festzunehmen und in Italien und den Provinzen gegen
Pompeius,als Geiseln festzunehmen und in Italien und den Provinzen gegen,zu rüsten Auf die erste Nachricht von dem in der
Pompeius,Kommunikation mit ihm konnte auf dem Seeweg nicht stattfinden da,das Meer beherrschte man zählte dafür auf die Transpadaner die
Pompeius,politischer Achselträger 27 gewohnt bald mit den Demokraten bald mit,bald aus etwas weiterer Ferne mit der Aristokratie zu liebäugeln
Pompeius,Piso es hieß auf Anstiften seines politischen und persönlichen Feindes,in Spanien von seiner einheimischen Eskorte niedergemacht worden 28 Mit
Pompeius,Syriens schritt rasch vorwärts schon waren von Ägypten Aufforderungen an,ergangen daselbst einzurücken und das Land für Rom einzuziehen man
Pompeius,für Rom einzuziehen man mußte fürchten demnächst zu vernehmen daß,selbst das Niltal in Besitz genommen habe Ebenhierdurch mag Caesars
Pompeius,an der Abneigung der Großen und Kleinen irgend etwas gegen,Interesse zu unternehmen Pompeius Heimkehr und damit die warscheinliche Katastrophe
Pompeius,Großen und Kleinen irgend etwas gegen Pompeius Interesse zu unternehmen,Heimkehr und damit die warscheinliche Katastrophe rückten immer näher wie
Pompeius,Stellung verschaffen sollte wie sie infolge der Gabinisch Manilischen Anträge,einnahm Der nominelle Zweck war die Gründung von Kolonien in
Pompeius,nicht gesetzmäßig verwandten Beute welche Anordnungen auf die neuen von,im Osten eröffneten Steuerquellen und auf die in den Händen
Pompeius,Osten eröffneten Steuerquellen und auf die in den Händen des,und der Erben Sullas befindlichen öffentlichen Gelder sich bezog Zur
Pompeius,zu erkennen daß man in diesem Zehnmännerkollegium eine der des,nachgebildete nur etwas weniger militärisch und mehr demokratisch gefärbte Gewalt
Pompeius,um die ägyptische Frage zu entscheiden der Militärgewalt um gegen,zu rüsten die Klausel welche die Wahl eines Abwesenden untersagte
Pompeius,rüsten die Klausel welche die Wahl eines Abwesenden untersagte schloß,aus und die Verminderung der stimmberechtigten Bezirke sowie die Manipulation
Pompeius,mit vollkommener Gleichgültigkeit auf Sie fühlte auch bald heraus daß,einen solchen in jeder Hinsicht ihn verletzenden Beschluß sich nimmermehr
Pompeius,große Menge in Liebe oder in Furcht fortwährend nach zu,hielt und daß jeder Antrag sicher fiel den das Publikum
Pompeius,daß jeder Antrag sicher fiel den das Publikum als gegen,gerichtet errkannte Ermüdet von all diesem vergeblichen Wühlen und resultatlosem
Pompeius,waren denen der Cinnanischen Zeit sehr ähnlich Wenn im Osten,eine Stellung einnahm ungefähr wie damals Sulla so suchten Crassus
Pompeius,eigene Apologien für ihn geschrieben 29 Seit fünf Jahren stand,im Osten an der Spitze seiner Heere und Flotten seit
Pompeius,und die Massen auf ihre Seite hinüberzuziehen Endlich war Gnaeus,durch all diese Kabalen teils gewarnt teils erbittert worden nach
Pompeius,war und nachdem die Demokratie die Bande die sie mit,verknüpften selber so gut wie zerrissen hatte konnte sie nicht
Pompeius,zu erreichen war platt zur Erde gefallen Ihr Verhältnis zu,war so falsch wie kläglich Während sie ihn mit Lobsprüchen
Pompeius,in dieser Angelegenheit unverkennbare Gleichheit ihrer Interessen und derjenigen des,es vermocht diesen Revolutionsversuch niederzuschlagen und damit noch einen letzten
Pompeius,erfechten Inzwischen war König Mithradates gestorben Kleinasien und Syrien geordnet,Heimkehr nach Italien jeden Augenblick zu erwarten Die Entscheidung war
Pompeius,werde er die Schwelle seines Hauses nicht wieder überschreiten Als,nach Erledigung der ihm aufgetragenen Verrichtungen seine Blicke wieder der
Pompeius,verehrten und schon seine begünstigten Freigelassenen wie Prinzen empfingen hatte,den Grund seiner Herrschaft gelegt und zugleich die Schätze das
Pompeius,Nebenbuhler waren in dem Wettlauf nach dem großen Ziel von,überholt aber nicht völlig beseitigt worden Es lag durchaus nicht
Pompeius,Elemente sich verbanden und den neuen Machthaber zu stürzen und,sich gegenüber Quintus Catulus und Marcus Cato mit Marcus Crassus
Pompeius,zunächst wenigstens auf die Parteien in Italien überhaupt noch an,gegenüber und seinem siegreichen Heer Zwanzig Jahre zuvor hatte Sulla
Pompeius,eine der natürlichen Entwickelung der Dinge zuwiderlaufende Restauration durchzusetzen vermocht,Aufgabe war weit minder schwer Er kam zurück nachdem er
Pompeius,der es hätte wagen dürfen die Bürger zum Kampfe gegen,aufzurufen Auch das durfte in Anschlag kommen daß der jetzt
Pompeius,bewaffnen wie noch Cinna und Carbo dies vermocht hatten Wenn,zugriff wie konnte es ihm fehlen eine Staatsumwälzung durchzusetzen die
Pompeius,Entwickelung des römischen Gemeinwesens mit einer gewissen Naturnotwendigkeit vorgezeichnet war,hatte den Moment erfaßt indem er die Mission nach dem
Pompeius,Jahres 691 traf Quintus Metellus Nepos aus dem Lager des,in der Hauptstadt ein und trat auf als Bewerber um
Pompeius,Bewerber um das Tribunal in der ausgesprochenen Absicht als Volktribun,das Konsulat für das Jahr 693 und zunächst durch specieller
Pompeius,zu bezweifeln daß Nepos im direkten oder indirekten Auftrag des,handelte Pompeius Begehren in Italien an der Spitze seiner asiatischen
Pompeius,daß Nepos im direkten oder indirekten Auftrag des Pompeius handelte,Begehren in Italien an der Spitze seiner asiatischen Legionen als
Pompeius,selbst wieder bestimmt durch das damalige Verhältnis der Parteien zu,das sehr eigentümlicher Art war Als Feldherr der Demokratie war
Pompeius,das sehr eigentümlicher Art war Als Feldherr der Demokratie war,nach dem Osten gegangen Er hatte Ursache genug mit Caesar
Pompeius,ein offener Bruch war nicht erfolgt Es ist wahrscheinlich daß,der weit entfernt und mit andern Dingen beschäftigt war überdies
Pompeius,Maulwurfstätigkeit zu ignorieren Dazu kam was bei einem Charakter von,Art sehr ins Gewicht fiel daß die Demokratie den äußeren
Pompeius,wäre auch alles dies nicht gewesen so lag es in,eigenem wohlverstandenen Interesse sich wenigstens äußerlich fortwährend zur Popularpartei zu
Pompeius,halten Demokratie und Monarchie stehen in so enger Wahlverwandtschaft daß,indem er nach der Krone griff kaum anders konnte als
Pompeius,also persönliche und politische Gründe zusammenwirkten um trotz allem Vorgefallenen,und die Führer der Demokratie bei ihrer bisherigen Verbindung festzuhalten
Pompeius,geleitet ward In diese Verhältnisse traf das Auftreten des von,gesandten Emissärs Die Aristokratie betrachtete nicht bloß die Anträge die
Pompeius,Die Aristokratie betrachtete nicht bloß die Anträge die derselbe zu,Gunsten ankündigte als eine Kriegserklärung gegen die bestehende Verfassung sondern
Pompeius,Marcus Cato mit Nepos zugleich zum Volkstribun wählen und wies,wiederholten Versuch sich ihm persönlich zu nähern schroff zurück Es
Pompeius,Gelder zur Rechenschaft zog und die Vollendung des Tempels an,übertrug Es war das ein Meisterzug Catulus baute an dem
Pompeius,begründet und in hohem Maße populär Indem aber zugleich dadurch,die Aussicht eröffnet ward an dieser stolzesten Stelle der ersten
Pompeius,Mann unmöglich fallen lassen konnte auf die ärgerlichste Weise mit,verwickelt Inzwischen hatte Nepos seine Pompeius betreffenden Anträge bei der
Pompeius,die ärgerlichste Weise mit Pompeius verwickelt Inzwischen hatte Nepos seine,betreffenden Anträge bei der Bürgerschaft eingebracht Am Tage der Abstimmung
Pompeius,oder wenigstens die von Metellus gestellten Anträge jetzt wiederaufzunehmen und,das von ihm gewünschte Militärkommando in Italien zu verschaffen allein
Pompeius,Suspension die Stadt verlassen und sich nach Asien eingeschifft um,von dem Erfolg seiner Sendung Bericht zu erstatten Pompeius hatte
Pompeius,um Pompeius von dem Erfolg seiner Sendung Bericht zu erstatten,hatte alle Ursache mit der Wendung der Dinge zufrieden zu
Pompeius,Catilinas nach den unerhörten Gewaltsamkeiten gegen den Volkstribun Metellus konnte,ihn führen zugleich als Verfechter der beiden Palladien der römischen
Pompeius,Ordnungspartei gegen die Catilinarische Bande Es schien fast unmöglich daß,dies unterlassen und mit sehenden Augen sich zum zweitenmal in
Pompeius,asiatischen Legionen in Italien zusammenzuhalten hinwegfiel Für einen Mann von,Art der in Ermangelung des Glaubens an sich und an
Pompeius,wollte plausibel erscheinen zu lassen Den Anschlag gab natürlich wiederum,eigenstes Naturell Er gehörte zu den Menschen die wohl eines
